03220565,downloaded,companies_house_pdfs/NEWINC/03220565_1996-07-04_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-07-04,125,,,none,
03228121,downloaded,companies_house_pdfs/NEWINC/03228121_1996-07-23_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-07-23,126,,,none,
03233225,downloaded,companies_house_pdfs/NEWINC/03233225_1996-08-02_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-08-02,127,,,none,
03241095,downloaded,companies_house_pdfs/NEWINC/03241095_1996-08-22_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-08-22,128,,,none,
03249657,downloaded,companies_house_pdfs/NEWINC/03249657_1996-09-13_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-09-13,129,,,none,
03253173,downloaded,companies_house_pdfs/NEWINC/03253173_1996-09-23_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-09-23,130,,,none,
03256044,downloaded,companies_house_pdfs/NEWINC/03256044_1996-09-27_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-09-27,131,,,none,
03261290,downloaded,companies_house_pdfs/NEWINC/03261290_1996-10-09_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-10-09,132,,,none,
03282420,downloaded,companies_house_pdfs/NEWINC/03282420_1996-11-22_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-11-22,133,,,none,
03284638,downloaded,companies_house_pdfs/NEWINC/03284638_1996-11-27_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-11-27,134,,,none,
03285945,downloaded,companies_house_pdfs/NEWINC/03285945_1996-12-01_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-12-01,135,,,none,
03290826,downloaded,companies_house_pdfs/NEWINC/03290826_1996-12-11_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-12-11,136,,,none,
03314176,downloaded,companies_house_pdfs/NEWINC/03314176_1997-02-06_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-02-06,137,,,none,
03334766,downloaded,companies_house_pdfs/NEWINC/03334766_1997-03-17_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-03-17,138,,,none,
03342226,downloaded,companies_house_pdfs/NEWINC/03342226_1997-04-01_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-04-01,139,,,none,
03342484,downloaded,companies_house_pdfs/NEWINC/03342484_1997-04-01_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-04-01,140,,,none,
03345744,downloaded,companies_house_pdfs/NEWINC/03345744_1997-04-04_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-04-04,141,,,none,
03357630,downloaded,companies_house_pdfs/NEWINC/03357630_1997-04-22_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-04-22,142,,,none,
03392966,downloaded,companies_house_pdfs/NEWINC/03392966_1997-06-26_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-06-26,143,,,none,
03399300,downloaded,companies_house_pdfs/NEWINC/03399300_1997-07-07_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-07-07,144,,,none,
03416672,downloaded,companies_house_pdfs/NEWINC/03416672_1997-08-04_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-08-04,145,,,none,
03416675,downloaded,companies_house_pdfs/NEWINC/03416675_1997-08-04_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-08-04,146,,,none,
03416678,downloaded,companies_house_pdfs/NEWINC/03416678_1997-08-04_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-08-04,147,,,none,
03424517,downloaded,companies_house_pdfs/NEWINC/03424517_1997-08-26_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-08-26,148,,,none,
03443600,downloaded,companies_house_pdfs/NEWINC/03443600_1997-10-02_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-10-02,149,,,none,
03449940,downloaded,companies_house_pdfs/NEWINC/03449940_1997-10-14_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-10-14,150,,,none,
03467180,downloaded,companies_house_pdfs/NEWINC/03467180_1997-11-12_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-11-12,151,,,none,
03468042,downloaded,companies_house_pdfs/NEWINC/03468042_1997-11-19_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-11-19,152,,,none,
03472150,downloaded,companies_house_pdfs/NEWINC/03472150_1997-11-27_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1997-11-27,153,,,none,
03494763,downloaded,companies_house_pdfs/NEWINC/03494763_1998-01-19_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-01-19,154,,,none,
03506237,downloaded,companies_house_pdfs/NEWINC/03506237_1998-02-06_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-02-06,155,,,none,
03514839,downloaded,companies_house_pdfs/NEWINC/03514839_1998-02-20_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-02-20,156,,,none,
03517678,downloaded,companies_house_pdfs/NEWINC/03517678_1998-02-26_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-02-26,157,,,none,
03546309,downloaded,companies_house_pdfs/NEWINC/03546309_1998-04-15_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-04-15,158,,,none,
03546587,downloaded,companies_house_pdfs/NEWINC/03546587_1998-04-16_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-04-16,159,,,none,
03562600,downloaded,companies_house_pdfs/NEWINC/03562600_1998-05-13_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-05-13,160,,,none,
03583121,downloaded,companies_house_pdfs/NEWINC/03583121_1998-06-18_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-06-18,161,,,none,
03595926,downloaded,companies_house_pdfs/NEWINC/03595926_1998-07-09_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-07-09,162,,,none,
03631101,downloaded,companies_house_pdfs/NEWINC/03631101_1998-09-14_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-09-14,163,,,none,
03633557,downloaded,companies_house_pdfs/NEWINC/03633557_1998-09-17_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-09-17,164,,,none,
03636679,downloaded,companies_house_pdfs/NEWINC/03636679_1998-09-23_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-09-23,165,,,none,
03642111,downloaded,companies_house_pdfs/NEWINC/03642111_1998-10-01_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-10-01,166,,,none,
03651387,downloaded,companies_house_pdfs/NEWINC/03651387_1998-10-19_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-10-19,167,,,none,
03657343,downloaded,companies_house_pdfs/NEWINC/03657343_1998-10-27_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-10-27,168,,,none,
03666261,downloaded,companies_house_pdfs/NEWINC/03666261_1998-11-12_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-11-12,169,,,none,
03670674,downloaded,companies_house_pdfs/NEWINC/03670674_1998-11-19_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-11-19,170,,,none,
03674551,downloaded,companies_house_pdfs/NEWINC/03674551_1998-11-26_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1998-11-26,171,,,none,
03714498,downloaded,companies_house_pdfs/NEWINC/03714498_1999-02-17_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-02-17,172,,,none,
03717120,downloaded,companies_house_pdfs/NEWINC/03717120_1999-02-22_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-02-22,173,,,none,
03717695,downloaded,companies_house_pdfs/NEWINC/03717695_1999-02-23_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-02-23,174,,,none,
03746845,downloaded,companies_house_pdfs/NEWINC/03746845_1999-04-07_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-04-07,175,,,none,
03780239,downloaded,companies_house_pdfs/NEWINC/03780239_1999-06-01_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-06-01,176,,,none,
03781610,downloaded,companies_house_pdfs/NEWINC/03781610_1999-06-02_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-06-02,177,,,none,
03797676,downloaded,companies_house_pdfs/NEWINC/03797676_1999-06-29_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-06-29,178,,,none,
03822296,downloaded,companies_house_pdfs/NEWINC/03822296_1999-08-09_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-08-09,179,,,none,
03834173,downloaded,companies_house_pdfs/NEWINC/03834173_1999-08-31_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1999-08-31,180,,,none,
